i	nsp	j=0	j=0.01	j=0.02	j=0.03	j=0.04	j=0.05	j=0.06	j=0.07	j=0.08	j=0.09	j=0.1	j=0.11	j=0.12	j=0.13	j=0.14	j=0.15	j=0.16	j=0.17	j=0.18	j=0.19	j=0.2	j=0.21	j=0.22	j=0.23	j=0.24	j=0.25	j=0.26	j=0.27	j=0.28	j=0.29	j=0.3	j=0.31	j=0.32	j=0.33	j=0.34	j=0.35	j=0.36	j=0.37	j=0.38	j=0.39	j=0.4	j=0.41	j=0.42	j=0.43	j=0.44	j=0.45	j=0.46	j=0.47	j=0.48	j=0.49	j=0.5	j=0.51	j=0.52	j=0.53	j=0.54	j=0.55	j=0.56	j=0.57	j=0.58	j=0.59	j=0.6	j=0.61	j=0.62	j=0.63	j=0.64	j=0.65	j=0.66	j=0.67	j=0.68	j=0.69	j=0.7	j=0.71	j=0.72	j=0.73	j=0.74	j=0.75	j=0.76	j=0.77	j=0.78	j=0.79	j=0.8	j=0.81	j=0.82	j=0.83	j=0.84	j=0.85	j=0.86	j=0.87	j=0.88	j=0.89	j=0.9	j=0.91	j=0.92	j=0.93	j=0.94	j=0.95	j=0.96	j=0.97	j=0.98	j=0.99	j=1	j=1.01	j=1.02	j=1.03	j=1.04	j=1.05	j=1.06	j=1.07	j=1.08	j=1.09	j=1.1	j=1.11	j=1.12	j=1.13	j=1.14	j=1.15	j=1.16	j=1.17	j=1.18	j=1.19	j=1.2	j=1.21	j=1.22	j=1.23	j=1.24	j=1.25	j=1.26	j=1.27	j=1.28	j=1.29	j=1.3	j=1.31	j=1.32	j=1.33	j=1.34	j=1.35	j=1.36	j=1.37	j=1.38	j=1.39	j=1.4	j=1.41	j=1.42	j=1.43	j=1.44	j=1.45	j=1.46	j=1.47	j=1.48	j=1.49	j=1.5	j=1.51	j=1.52	j=1.53	j=1.54	j=1.55	j=1.56	j=1.57	j=1.58	j=1.59	j=1.6	j=1.61	j=1.62	j=1.63	j=1.64	j=1.65	j=1.66	j=1.67	j=1.68	j=1.69	j=1.7	j=1.71	j=1.72	j=1.73	j=1.74	j=1.75	j=1.76	j=1.77	j=1.78	j=1.79	j=1.8	j=1.81	j=1.82	j=1.83	j=1.84	j=1.85	j=1.86	j=1.87	j=1.88	j=1.89	j=1.9	j=1.91	j=1.92	j=1.93	j=1.94	j=1.95	j=1.96	j=1.97	j=1.98	j=1.99	j=2	j=2.01	j=2.02	j=2.03	j=2.04	j=2.05	j=2.06	j=2.07	j=2.08	j=2.09	j=2.1	j=2.11	j=2.12	j=2.13	j=2.14	j=2.15	j=2.16	j=2.17	j=2.18	j=2.19	j=2.2	j=2.21	j=2.22	j=2.23	j=2.24	j=2.25	j=2.26	j=2.27	j=2.28	j=2.29	j=2.3	j=2.31	j=2.32	j=2.33	j=2.34	j=2.35	j=2.36	j=2.37	j=2.38	j=2.39	j=2.4	j=2.41	j=2.42	j=2.43	j=2.44	j=2.45	j=2.46	j=2.47	j=2.48	j=2.49	j=2.5	j=2.51	j=2.52	j=2.53	j=2.54	j=2.55	j=2.56	j=2.57	j=2.58	j=2.59	j=2.6	j=2.61	j=2.62	j=2.63	j=2.64	j=2.65	j=2.66	j=2.67	j=2.68	j=2.69	j=2.7	j=2.71	j=2.72	j=2.73	j=2.74	j=2.75	j=2.76	j=2.77	j=2.78	j=2.79	j=2.8	j=2.81	j=2.82	j=2.83	j=2.84	j=2.85	j=2.86	j=2.87	j=2.88	j=2.89	j=2.9	j=2.91	j=2.92	j=2.93	j=2.94	j=2.95	j=2.96	j=2.97	j=2.98	j=2.99	j=2.99999
2species	1	2	-1.7917624627422	-1.68522282618959	-1.59542689056709	-1.51844047274063	-1.45153289657748	-1.39273526611705	-1.34058352660085	-1.29396138227976	-1.25199996763809	-1.21401046724776	-1.17943872640577	-1.14783267360039	-1.11881942244152	-1.09208801070713	-1.06737706463172	-1.04446466932049	-1.023161182302	-1.00330351007877	-0.984750404322162	-0.96737895574751	-0.951081433616634	-0.935763313432711	-0.921340855504836	-0.907740050505405	-0.894894875635317	-0.882746198087873	-0.871241143028766	-0.86033227690592	-0.84997664494781	-0.840135353147574	-0.830773204339229	-0.821858176580433	-0.813361152253423	-0.805255378708181	-0.797516466018999	-0.790121970486713	-0.783051398719228	-0.776285799824902	-0.76980776823244	-0.763600941466396	-0.757650412156518	-0.75194249815012	-0.74646417967944	-0.741203527888087	-0.736149407315754	-0.731291500120076	-0.726620054787194	-0.722126073530591	-0.717801068906275	-0.713637132715928	-0.70962682287279	-0.705763084528346	-0.702039384602144	-0.698449694574738	-0.694988056778411	-0.691649023382676	-0.688427493958197	-0.685318616170937	-0.682317629963285	-0.679420361639545	-0.676622625305576	-0.673920482704816	-0.671310236639991	-0.668788483065366	-0.666351785603606	-0.663997049774457	-0.661721256781938	-0.65952148941353	-0.657395130276024	-0.655339512509668	-0.653352233713563	-0.65143086597328	-0.649573240031398	-0.647777185284696	-0.646040670777066	-0.644361689352282	-0.642738539796899	-0.641169215149546	-0.639652068076007	-0.638185567517223	-0.636768043601797	-0.635398011416232	-0.634074084782632	-0.632794792637489	-0.631558915259269	-0.630365062353146	-0.629212162804357	-0.628098875944702	-0.627024220257474	-0.625987013705807	-0.624986208460164	-0.624020917661067	-0.62309005310799	-0.622192686770234	-0.621327994278107	-0.620495074066779	-0.61969308589823	-0.618921236526003	-0.618178751631644	-0.617464861721049	-0.616778884731507	-0.616120101370446	-0.615487755056833	-0.614881410115224	-0.61430022077332	-0.613743730492935	-0.613211224182579	-0.612702278725455	-0.612216157428749	-0.61175255241839	-0.611310732255393	-0.610890338781968	-0.610490837462441	-0.610111778207633	-0.609752658027306	-0.609413126595909	-0.609092684514685	-0.608790943689633	-0.608507490163973	-0.608241979899222	-0.607993919659131	-0.607763132297804	-0.607549086081345	-0.607351524104449	-0.607170094769153	-0.607004515877759	-0.606854301140389	-0.606719388968708	-0.606599294872119	-0.606493794886101	-0.606402597469479	-0.606325493780616	-0.606262057065247	-0.606212230081334	-0.606175587336424	-0.606152031763897	-0.606141111676477	-0.606142826660122	-0.606156807968311	-0.60618289219497	-0.606220820736711	-0.606270444667553	-0.606331437838939	-0.606403815994111	-0.606487103358213	-0.606581357318708	-0.606686266636835	-0.606801684312289	-0.606927395259115	-0.607063348669741	-0.607209165846042	-0.607364905805639	-0.607530354326601	-0.607705187883775	-0.607889466129311	-0.608082865815146	-0.608285460671815	-0.60849684553063	-0.608717094431847	-0.608945939266831	-0.609183385926842	-0.609429111621398	-0.609683190980634	-0.609945314992697	-0.610215585974842	-0.610493626382269	-0.610779579906495	-0.611073082686301	-0.611374251195531	-0.611682817628434	-0.611998788807276	-0.612321965560319	-0.612652313597207	-0.612989661199055	-0.613334015414739	-0.613685190765024	-0.614043208164259	-0.614407799462124	-0.614779082028105	-0.615156732472082	-0.615540923420397	-0.615931386481909	-0.616328128948281	-0.61673100638192	-0.617140053757714	-0.617555016074057	-0.617976011204168	-0.618402825449822	-0.618835466189026	-0.619273830187693	-0.619717876431383	-0.620167425399609	-0.620622560650586	-0.621083130273941	-0.621549169429156	-0.622020421983337	-0.622497061824079	-0.622978818723663	-0.623465755563624	-0.623957775513561	-0.624454920742453	-0.624956996952746	-0.625463962709739	-0.625975790492338	-0.626492459757133	-0.627013977876054	-0.627540115066195	-0.628070934327332	-0.628606352168095	-0.629146466680022	-0.629691012615041	-0.630240060023515	-0.630793490157231	-0.631351436202841	-0.631913618222117	-0.63248008525949	-0.633050865469256	-0.633625966057183	-0.634205099280345	-0.634788384408135	-0.635375793351587	-0.635967319108852	-0.636562785726338	-0.637162284578115	-0.637765688772709	-0.638373125074829	-0.638984318303875	-0.639599388119877	-0.640218235452537	-0.640841022643841	-0.641467424279986	-0.642097503551844	-0.642731267167173	-0.643368842392158	-0.644009881598398	-0.644654511854829	-0.645302739844557	-0.645954579405423	-0.646609795528546	-0.64726851555622	-0.647930696285027	-0.64859637993554	-0.649265373555658	-0.649937726308132	-0.650613373267883	-0.651292460141062	-0.651974746952535	-0.652660315067876	-0.65334909574126	-0.654041217093272	-0.654736398942571	-0.655434826712982	-0.656136316605399	-0.656841065125786	-0.657548837954964	-0.658259702324959	-0.658973610474081	-0.659690680248511	-0.660410622452083	-0.661133630533625	-0.661859588013623	-0.662588555137131	-0.663320429630825	-0.664055210255536	-0.664792913891205	-0.665533586473912	-0.666277016609891	-0.667023329809336	-0.667772455847444	-0.668524476960296	-0.669279217389447	-0.670036737471614	-0.670797046738491	-0.67156020945112	-0.672326001847466	-0.673094480645235	-0.673865715537938	-0.674639652110344	-0.675416239451332	-0.676195475949526	-0.676977378327926	-0.677761945031943	-0.678549124951199	-0.679338804364258	-0.68013116888516	-0.680926163685348	-0.681723616839238	-0.682523595466519	-0.68332616137812	-0.684131321216462	-0.684938961573585	-0.685749030622844	-0.686561650318179	-0.687376768938121	-0.688194331821758	-0.689014284601781	-0.689836751891708	-0.69066168035429	-0.691489015090211	-0.692318702654676	-0.693149994632439
3species	2	3	-3.58352491579873	-3.25307542639653	-3.02759037895149	-2.86032772788615	-2.72987104127963	-2.62463127083402	-2.53764168596334	-2.46439667554815	-2.40182205271952	-2.34773082332554	-2.30051653134668	-2.258966061337	-2.2221439323146	-2.18931447005481	-2.15989060509083	-2.13339655952774	-2.10944270088039	-2.08770615466746	-2.06791708612007	-2.04984810160709	-2.0333056748228	-2.01812460664286	-2.00416241452339	-1.99129613768346	-1.97941836173599	-1.96843536975529	-1.9582646221007	-1.94883363637796	-1.94007802974564	-1.93194057715469	-1.92437026202209	-1.91732146008867	-1.91075321983441	-1.90462874292073	-1.89891473244126	-1.89358099492157	-1.8886004308006	-1.88394827564046	-1.87960204213466	-1.8755408209227	-1.87174592478891	-1.86820020038335	-1.86488779918437	-1.86179404177432	-1.85890560209607	-1.85621015923954	-1.85369618282717	-1.8513531690961	-1.84917142372354	-1.84714182163859	-1.84525589108971	-1.84350571367625	-1.84188411900793	-1.84038436655759	-1.8389999919522	-1.83772499037381	-1.83655400598315	-1.83548181216482	-1.83450339036218	-1.83361430724147	-1.83281035292463	-1.83208730500995	-1.83144144237271	-1.83086929022919	-1.83036741350935	-1.82993267224174	-1.8295621225646	-1.82925287577048	-1.8290021999074	-1.82880769910912	-1.82866700362217	-1.82857771937114	-1.82853785745889	-1.82854530855153	-1.8285981772394	-1.82869452071854	-1.8288328254386	-1.82901120096991	-1.82922816712536	-1.82948236197387	-1.8297721639149	-1.83009623584543	-1.8304534151137	-1.83084225892761	-1.83126192297283	-1.83171092492752	-1.83218849870922	-1.83269331314521	-1.83322462095592	-1.8337814017062	-1.83436272088877	-1.83496783130768	-1.8355957608564	-1.83624582434387	-1.83691716593291	-1.83760920524914	-1.83832117372875	-1.83905237599927	-1.83980221255306	-1.84056998899362	-1.84135522605377	-1.84215720579338	-1.84297542772253	-1.84380953595882	-1.84465881642467	-1.84552289439142	-1.84640118860812	-1.84729343657482	-1.8481989353025	-1.84911756527211	-1.85004857911424	-1.85099188626824	-1.85194692510651	-1.85291341229782	-1.85389090944552	-1.85487920916699	-1.85587787833456	-1.85688663473418	-1.85790515816872	-1.85893321217011	-1.85997033376453	-1.86101653306107	-1.86207114029228	-1.86313434861477	-1.86420559122863	-1.86528463214004	-1.86637133368497	-1.86746549859561	-1.86856682210855	-1.86967503714077	-1.87079002012698	-1.87191165201487	-1.87303955683825	-1.87417370214011	-1.87531367430543	-1.87645958746616	-1.87761089679378	-1.87876780111714	-1.87992995896704	-1.88109720788435	-1.88226939718795	-1.88344645984314	-1.88462807190431	-1.88581419795721	-1.88700457914577	-1.88819931646237	-1.88939812921257	-1.8906008340066	-1.89180739481528	-1.89301768474488	-1.89423149173	-1.89544878566447	-1.89666947933639	-1.89789326864693	-1.89912028711816	-1.90035016376461	-1.90158312820866	-1.90281879605313	-1.90405719431902	-1.9052981167934	-1.90654171346364	-1.90778760165971	-1.90903580969607	-1.91028628303222	-1.91153894160885	-1.91279348524092	-1.91405020399076	-1.9153086751647	-1.91656903875162	-1.91783113320638	-1.91909492071582	-1.92036022632956	-1.92162705399211	-1.92289524287876	-1.92416485255371	-1.92543579186401	-1.92670796886721	-1.92798122396109	-1.92925565876147	-1.93053098971126	-1.93180737395634	-1.93308466674512	-1.93436276295551	-1.93564158654796	-1.93692129701781	-1.9382014713874	-1.93948243617534	-1.94076385167796	-1.94204579480809	-1.94332816220188	-1.94461096887707	-1.94589403553849	-1.94717737589003	-1.94846090852762	-1.94974475351541	-1.95102864150459	-1.95231273322447	-1.95359671716067	-1.95488078414184	-1.95616469051958	-1.95744865621762	-1.95873234722943	-1.96001592874243	-1.96129917701743	-1.96258220072909	-1.96386494549951	-1.9651473042154	-1.96642927836204	-1.96771069441423	-1.9689918163051	-1.97027232456619	-1.97155231331118	-1.97283158109915	-1.97411042793666	-1.97538842719519	-1.97666570234349	-1.97794230622501	-1.97921822082114	-1.98049316181748	-1.98176727350183	-1.98304048127873	-1.98431286072025	-1.98558421826776	-1.98685451998768	-1.98812388000251	-1.98939224247118	-1.9906593003507	-1.99192541510993	-1.99319021855017	-1.99445408641335	-1.99571648159907	-1.99697768837078	-1.99823769673743	-1.99949642934906	-2.00075371692327	-2.00200956863979	-2.00326417727257	-2.00451735195819	-2.00576894262452	-2.00701908202943	-2.00826779055889	-2.00951495633879	-2.01076043555564	-2.01200438488697	-2.0132466653426	-2.01448734847838	-2.01572624392413	-2.01696354844184	-2.01819899544122	-2.0194328723755	-2.0206648069626	-2.02189488510547	-2.02312323261213	-2.02434968363323	-2.02557425168182	-2.02679684984877	-2.0280175945555	-2.02923632497329	-2.030453066525	-2.03166782193322	-2.03288049282323	-2.03409107690957	-2.03529959297	-2.03650592598916	-2.03771024727208	-2.03891241554384	-2.04011232626933	-2.04131003909802	-2.0425054657797	-2.04369877373259	-2.04488968095562	-2.04607829630817	-2.04726461898929	-2.04844876019406	-2.0496303088179	-2.05080948673516	-2.0519863222319	-2.0531607527706	-2.05433265282577	-2.05550207191447	-2.05666898368492	-2.05783349346188	-2.05899539430847	-2.0601546462323	-2.06131142723146	-2.06246555073071	-2.0636170411942	-2.06476583784981	-2.06591205081687	-2.06705555420208	-2.06819640187277	-2.06933435664045	-2.07046964482095	-2.0716022653696	-2.07273197366202	-2.07385882327368	-2.07498289813954	-2.07610425409611	-2.07722264591521	-2.07833803999242	-2.07944948945366
4species	3	4	-5.37526039988337	-4.2778494599374	-3.84440403252047	-3.59218348213583	-3.42499111997177	-3.30659117588084	-3.21941774101636	-3.1536485014778	-3.10325738722023	-3.06429633310426	-3.03405105768581	-3.01058373116159	-2.99246958039522	-2.97863570612517	-2.96825849691937	-2.96069410334394	-2.95543374644674	-2.95206909386469	-2.95027030305565	-2.94976808506535	-2.9503408498898	-2.95180520731649	-2.95400868071886	-2.9568240024828	-2.96014363769476	-2.96387767318975	-2.96794936862463	-2.97229459418764	-2.97685810629952	-2.98159345434303	-2.98646091591892	-2.9914265303513	-2.99646155309087	-3.00154161369748	-3.00664566201532	-3.01175584375349	-3.01685750745849	-3.02193766694365	-3.02698589771964	-3.031992824853	-3.03695114512634	-3.04185477769404	-3.04669861096409	-3.05147841468807	-3.05619096861179	-3.0608338473533	-3.06540489872906	-3.06990282536569	-3.07432679252568	-3.07867625810909	-3.08295095317868	-3.08715097486491	-3.09127680683827	-3.09532898018064	-3.09930826850741	-3.10321541484495	-3.10705170144639	-3.11081825057286	-3.11451601387809	-3.11814658428269	-3.12171138991219	-3.12521153256613	-3.12864847482625	-3.13202393649426	-3.13533910184485	-3.13859555865798	-3.1417948890597	-3.14493839265218	-3.14802745425931	-3.15106367406708	-3.15404842384131	-3.15698306857179	-3.15986912344284	-3.16270783315546	-3.1655006135597	-3.16824851577166	-3.17095319415486	-3.17361554178798	-3.17623692826536	-3.17881867601427	-3.18136170665183	-3.18386713891093	-3.18633629112221	-3.18877002206352	-3.19116957680875	-3.19353569542814	-3.1958696318543	-3.19817198591258	-3.20044402557761	-3.20268652182681	-3.20490023663378	-3.2070861400294	-3.20924495288831	-3.2113775397086	-3.21348455238692	-3.21556690476462	-3.21762513054026	-3.21966007234056	-3.22167232667277	-3.22366252568579	-3.22563130538692	-3.22757917759418	-3.22950688189113	-3.23141502884918	-3.2333039388526	-3.23517447417633	-3.23702673046197	-3.23886160751379	-3.24067928735909	-3.24248045168698	-3.24426523510243	-3.24603446476964	-3.24778821648545	-3.24952724019996	-3.2512515335277	-3.25296179591888	-3.25465824917771	-3.25634123951733	-3.25801119949482	-3.2596684222488	-3.26131314371281	-3.26294580363423	-3.26456643690071	-3.26617582302274	-3.267773771829	-3.26936063829599	-3.27093686287824	-3.27250261605119	-3.27405808401402	-3.27560347729458	-3.27713907566159	-3.27866527139497	-3.28018197326921	-3.28168961743139	-3.28318824507518	-3.28467818277694	-3.28615935812677	-3.28763223024122	-3.28909694755364	-3.29055356415483	-3.29200226873607	-3.29344330400383	-3.29487670235494	-3.29630261760831	-3.29772110291977	-3.29913261781916	-3.30053701171545	-3.30193449155597	-3.30332518308587	-3.30470928978113	-3.30608668591105	-3.30745774915535	-3.3088224948061	-3.31018082867005	-3.31153323222327	-3.31287942281486	-3.31421984108293	-3.31555431397696	-3.31688303427147	-3.31820597708953	-3.31952356584814	-3.32083549262037	-3.32214195250952	-3.323443088602	-3.32473897275847	-3.3260294109847	-3.32731493748863	-3.32859528205106	-3.32987064544044	-3.33114095765589	-3.33240651752012	-3.33366713473638	-3.3349228898848	-3.33617402037766	-3.33742035645824	-3.33866211356474	-3.33989933803749	-3.34113191679815	-3.34236002868925	-3.3435836052113	-3.34480291148308	-3.34601784957348	-3.34722839185725	-3.348434585759	-3.34963668367826	-3.35083437088928	-3.35202806690068	-3.35321761681281	-3.35440297644714	-3.35558419673723	-3.3567615081655	-3.35793476339216	-3.35910393167784	-3.36026915476211	-3.36143059238922	-3.3625880760507	-3.36374167630867	-3.36489135062101	-3.3660373066321	-3.36717927935824	-3.36831773470129	-3.3694522638699	-3.3705831710915	-3.37171025713599	-3.37283367810032	-3.37395348807577	-3.37506961972439	-3.37618209905759	-3.37729093724155	-3.37839639980893	-3.37949806981339	-3.38059634795917	-3.3816908362403	-3.38278216399086	-3.38386975377669	-3.38495383734812	-3.3860345681585	-3.38711193738406	-3.38818566991923	-3.38925606386944	-3.39032300052646	-3.39138671679718	-3.39244691415179	-3.3935036743023	-3.39455721933482	-3.3956075100889	-3.39665415741955	-3.39769778265203	-3.39873791264938	-3.39977505372748	-3.400808571497	-3.40183903254454	-3.40286623847211	-3.40389039408285	-3.40491111139321	-3.40592852992079	-3.40694288927059	-3.40795412117044	-3.40896217529823	-3.40996689013603	-3.4109686888846	-3.41196727905739	-3.41296269220792	-3.41395501046259	-3.41494421708714	-3.41593039231116	-3.41691336578023	-3.41789342230083	-3.41887034167208	-3.41984430656385	-3.42081521019864	-3.42178292412251	-3.42274779794992	-3.42370962521033	-3.424668541089	-3.42562432371296	-3.42657733181017	-3.42752725450243	-3.42847431409153	-3.42941843489316	-3.43035959843598	-3.4312977730335	-3.43223323424746	-3.43316556648217	-3.43409528804101	-3.43502204372648	-3.43594599672337	-3.43686701915575	-3.43778518879127	-3.43870068481294	-3.43961328956928	-3.44052300343021	-3.44143014526841	-3.44233454500545	-3.44323597590844	-3.44413474084735	-3.44503086649882	-3.44592422310773	-3.44681485977703	-3.44770279435085	-3.44858796884314	-3.44947069479903	-3.45035063804183	-3.45122781676517	-3.45210258683119	-3.45297460825596	-3.45384411503677	-3.45471085937861	-3.4555752234071	-3.45643701381702	-3.45729619565621	-3.45815282862706	-3.45900686715342	-3.45985857889584	-3.46070768724835	-3.46155427305726	-3.46239848153216	-3.46324033510698	-3.46407967772735	-3.4649164456176	-3.46575010000573
5species	4	5	-7.16681889886977	-4.65992101010596	-4.14021801828651	-3.87956556849326	-3.72596081567072	-3.63004602181427	-3.56956544874743	-3.53261172150415	-3.5120957063909	-3.5034742260876	-3.50367572522215	-3.51053655481815	-3.52248334989649	-3.53834186365422	-3.55721779262331	-3.57841692302697	-3.60139374849606	-3.62571335203613	-3.6510259505545	-3.67704796002236	-3.70354735144556	-3.73033324059674	-3.75724842369172	-3.78416276329102	-3.8109674184602	-3.83757289176969	-3.86390402802193	-3.88989946949493	-3.9155072734074	-3.94068566574851	-3.96540046036712	-3.9896236229849	-4.01333322026631	-4.0365122304153	-4.05914764236703	-4.08123004441204	-4.10275382388969	-4.12371532902421	-4.14411411815303	-4.16395066047789	-4.18322834584774	-4.20195164534799	-4.22012647417164	-4.23775978875865	-4.25485945060826	-4.27143450125012	-4.2874943118241	-4.30304906542045	-4.31810950604766	-4.33268663274612	-4.34679163482998	-4.3604361102578	-4.37363186261102	-4.38639067092687	-4.39872457168772	-4.41064532413981	-4.42216485670617	-4.4332951646076	-4.44404769553784	-4.45443415936324	-4.46446630294272	-4.47415501388886	-4.48351147610316	-4.49254679326534	-4.50127139877399	-4.5096959138661	-4.51783062822453	-4.52568533473924	-4.53326970317403	-4.54059341870287	-4.54766554622524	-4.55449520556121	-4.56109098447975	-4.56746147441495	-4.57361481747085	-4.57955872565131	-4.58530126562159	-4.59084964682645	-4.59621110716529	-4.601392913297	-4.60640137857011	-4.61124305063577	-4.6159245194623	-4.6204516551917	-4.6248304129711	-4.62906632363677	-4.63316492724189	-4.6371312078058	-4.64097061258278	-4.64468791220634	-4.6482875253876	-4.65177423534662	-4.65515227144936	-4.65842598188538	-4.66159909389468	-4.6646758340245	-4.6676596494751	-4.67055429040955	-4.67336312556172	-4.67608943746391	-4.67873654778102	-4.6813072892321	-4.68380476963419	-4.6862318703278	-4.68859119526798	-4.69088555058445	-4.69311706572318	-4.69528861963572	-4.69740215797483	-4.69946013331561	-4.70146442571333	-4.70341745364643	-4.70532084134613	-4.70717682772487	-4.70898685535038	-4.71075302412444	-4.71247692735994	-4.7141599173007	-4.71580396303565	-4.71741023997642	-4.71898033217885	-4.72051558080083	-4.72201721139227	-4.72348681106185	-4.72492519006034	-4.72633360841192	-4.72771346004533	-4.72906567733451	-4.73039112872996	-4.73169099483356	-4.73296615788979	-4.73421775644426	-4.73544638148591	-4.73665302347859	-4.73783851711818	-4.73900366295364	-4.74014895802761	-4.7412754464721	-4.74238373380786	-4.74347452201495	-4.74454837633994	-4.74560597940128	-4.74664789852711	-4.74767459919625	-4.74868662078206	-4.74968481307457	-4.75066941524891	-4.75164097587457	-4.75259994598946	-4.7535468539129	-4.75448189828877	-4.75540582823481	-4.7563189665273	-4.75722128845455	-4.75811383555334	-4.75899634638417	-4.75986963067968	-4.7607338364223	-4.76158912930739	-4.76243593116225	-4.76327484298605	-4.76410570256877	-4.76492880316938	-4.76574470105105	-4.76655350241883	-4.7673552207571	-4.76815055014703	-4.76893937993934	-4.76972208588704	-4.77049867835659	-4.7712696620289	-4.77203495787482	-4.77279472614622	-4.77354939354425	-4.77429896355576	-4.77504358952068	-4.77578360029564	-4.77651888304281	-4.777249710703	-4.77797624940584	-4.77869868588129	-4.77941707826318	-4.7801314766186	-4.78084206833184	-4.78154913630406	-4.78225239625315	-4.78295239155915	-4.78364905980148	-4.78434235570456	-4.78503246913149	-4.78571962926793	-4.78640373410909	-4.78708490691411	-4.78776328783977	-4.78843903505733	-4.78911213361629	-4.78978259802176	-4.79045045376671	-4.79111593767908	-4.79177897647842	-4.79243989467722	-4.79309837439732	-4.79375484926001	-4.79440894011985	-4.79506105599774	-4.79571118693655	-4.79635931741772	-4.7970054557688	-4.79764971114067	-4.79829234671159	-4.79893294318934	-4.799571929737	-4.80020899062632	-4.80084472964488	-4.80147851312607	-4.80211078563242	-4.80274153670589	-4.80337090100346	-4.80399850108818	-4.80462475536815	-4.80524950422631	-4.8058730433689	-4.80649500274813	-4.80711553817266	-4.80773496101399	-4.80835304584072	-4.80896957697986	-4.80958519606142	-4.81019931270609	-4.81081249948776	-4.81142415000488	-4.81203491220614	-4.81264453926832	-4.81325303516535	-4.81386032968205	-4.81446648344533	-4.81507154308025	-4.81567567393519	-4.81627878501773	-4.81688063619181	-4.81748174703451	-4.81808173890832	-4.81868073967897	-4.81927881374107	-4.8198758355793	-4.82047201204473	-4.82106708305211	-4.82166144095621	-4.82225475316029	-4.82284730604151	-4.82343890705186	-4.82402948594919	-4.82461938237004	-4.82520838368237	-4.8257965357441	-4.82638370892492	-4.82697033138998	-4.82755581793549	-4.82814075121109	-4.82872473603627	-4.829307974424	-4.82989037200843	-4.83047208898793	-4.83105278679364	-4.83163303051117	-4.83221236103691	-4.8327909883844	-4.83336880888539	-4.83394581538109	-4.83452230158818	-4.83509779579607	-4.83567262346805	-4.83624690213717	-4.83682045410034	-4.83739316516964	-4.83796517099192	-4.8385366164152	-4.83910723090037	-4.83967724356203	-4.84024647342745	-4.84081503870538	-4.84138309349442	-4.84195032054589	-4.84251675869819	-4.84308278818705	-4.84364799985617	-4.84421262032838	-4.84477645148519	-4.84533975031149	-4.84590249096093	-4.84646451526623	-4.84702581683063	-4.84758636994999	-4.84814652745474	-4.84870597515138	-4.84926472650264	-4.84982295218885	-4.85038060759224	-4.85093759036218	-4.8514938010553	-4.85204892531181
